usuario_id,ingreso_mensual,gasto_mensual_promedio,deuda_mensual,ahorro_mensual_estimado,porcentaje_gastos_ingreso,nivel_endeudamiento,porcentaje_ahorro_ingreso,frecuencia_ahorro,perfil_financiero,estado,ratio_gasto_ingreso,ratio_deuda_ingreso,ratio_ahorro_ingreso,margen_mensual_estimado,cantidad_transacciones,monto_total,monto_promedio_transaccion,monto_mediano,monto_maximo,desviacion_montos,cantidad_recurrentes,cantidad_transacciones_grandes,categorias_distintas,ratio_deuda_ingreso_calculado,ratio_gasto_ingreso_calculado,ratio_ahorro_ingreso_calculado
USR0514,4996.75,4104.95,1256.69,891.8,82.15,25.15,17.85,Media,En observación,ACTIVO,0.821523990593886,0.2515014759593736,0.17847600940611397,891.8000000000002,75,109220.41,1456.2721333333334,552.2,5068.47,1690.3609810207845,26,27,12,0.2515014759593736,0.821523990593886,0.17847600940611397
USR0515,6176.28,5652.86,1068.43,523.41,91.53,17.3,8.47,Baja,En riesgo,ACTIVO,0.9152531944795249,0.17298924271568,0.08474518642289533,523.4200000000001,76,141949.65,1867.7585526315788,865.395,6246.79,2119.091387332916,37,32,14,0.17298924271568,0.9152531944795249,0.08474518642289533
USR0516,3568.01,2084.58,439.0,1483.43,58.42,12.3,41.58,Alta,Saludable,ACTIVO,0.5842416360940692,0.123037771755124,0.41575836390593074,1483.4300000000003,73,67831.12,929.1934246575341,451.32,3649.57,1216.5315907920574,32,21,12,0.123037771755124,0.5842416360940692,0.41575836390593074
USR0517,2585.06,1440.2,1326.35,1144.86,55.71,51.31,44.29,Alta,En riesgo,ACTIVO,0.5571243994336689,0.5130828684827431,0.44287560056633113,1144.86,75,48303.05,644.0406666666667,276.22,2611.25,869.5871416155273,22,25,14,0.5130828684827431,0.5571243994336689,0.44287560056633113
USR0518,5026.37,2848.42,681.95,2177.95,56.67,13.57,43.33,Alta,Saludable,ACTIVO,0.5666952492554269,0.13567445293521965,0.4333047507445731,2177.95,74,94497.58,1276.9943243243245,360.075,5048.31,1736.3875698908507,28,31,13,0.13567445293521965,0.5666952492554269,0.4333047507445731
USR0519,5157.41,3265.33,217.4,1892.08,63.31,4.22,36.69,Alta,En observación,ACTIVO,0.6331336853187938,0.04215294110803679,0.3668663146812063,1892.08,75,101072.96,1347.6394666666667,711.75,5206.5,1723.3408405108623,32,21,13,0.04215294110803679,0.6331336853187938,0.3668663146812063
USR0520,5088.22,4092.17,1206.66,996.05,80.42,23.71,19.58,Media,En observación,ACTIVO,0.804243920270743,0.23714776483721223,0.19575607972925696,996.0500000000002,76,110164.59,1449.5340789473685,551.365,5119.38,1717.0291599660752,30,30,14,0.23714776483721223,0.804243920270743,0.19575607972925696
USR0521,2394.86,1820.24,424.87,574.62,76.01,17.74,23.99,Alta,En observación,ACTIVO,0.7600611309220581,0.17740911786075178,0.2399388690779419,574.6200000000001,73,50581.11,692.8919178082192,271.1,2437.51,817.7455153018394,29,27,13,0.17740911786075178,0.7600611309220581,0.2399388690779419
USR0522,2064.51,1142.09,356.09,922.42,55.32,17.25,44.68,Alta,Saludable,INACTIVO,0.5532014860669117,0.1724816058047672,0.44679851393308817,922.4200000000003,75,38479.229999999996,513.0563999999999,148.92,2031.4,697.9139081376728,25,27,13,0.1724816058047672,0.5532014860669117,0.44679851393308817
USR0523,4442.19,3994.51,1839.2,447.68,89.92,41.4,10.08,Media,En riesgo,ACTIVO,0.8992208797912743,0.41403001672598433,0.10077912020872588,447.6799999999994,72,101240.43,1406.1170833333333,720.69,4561.27,1545.2648412629749,25,25,11,0.41403001672598433,0.8992208797912743,0.10077912020872588
USR0524,6182.07,4534.15,1654.86,1647.92,73.34,26.77,26.66,Alta,En observación,ACTIVO,0.7334355644630358,0.26768703686629236,0.2665644355369642,1647.92,75,128594.6,1714.5946666666669,585.78,6278.88,2107.08674042092,33,31,13,0.26768703686629236,0.7334355644630358,0.2665644355369642
USR0525,3748.17,3066.09,617.86,682.08,81.8,16.48,18.2,Media,En observación,ACTIVO,0.8180231953193159,0.16484311010439762,0.18197680468068417,682.0799999999999,73,81771.05,1120.1513698630138,602.17,3836.44,1324.9563554335114,25,22,13,0.16484311010439762,0.8180231953193159,0.18197680468068417
USR0526,3554.71,2442.16,602.31,1112.55,68.7,16.94,31.3,Alta,En observación,ACTIVO,0.6870208821535371,0.1694399824458254,0.3129791178464629,1112.5500000000002,72,71962.55,999.4798611111112,327.55,3635.98,1251.8154399274783,26,32,12,0.1694399824458254,0.6870208821535371,0.3129791178464629
USR0527,2788.1,2541.45,495.29,246.65,91.15,17.76,8.85,Baja,En riesgo,INACTIVO,0.9115347369176141,0.17764427387826837,0.08846526308238586,246.6500000000001,73,63954.61,876.0905479452055,402.57,2841.72,970.6824847696513,29,29,12,0.17764427387826837,0.9115347369176141,0.08846526308238586
USR0528,4127.32,2914.36,844.73,1212.96,70.61,20.47,29.39,Alta,En observación,ACTIVO,0.7061143793066688,0.20466792010311777,0.2938856206933313,1212.9599999999996,72,84500.13,1173.6129166666667,478.145,4238.52,1451.5950980529572,31,27,11,0.20466792010311777,0.7061143793066688,0.2938856206933313
USR0529,2710.2,1422.44,322.12,1287.76,52.48,11.89,47.52,Alta,Saludable,ACTIVO,0.5248468747693897,0.11885469707032692,0.4751531252306103,1287.7599999999998,76,49591.78,652.5234210526315,197.155,2601.63,867.4647373421816,29,31,14,0.11885469707032692,0.5248468747693897,0.4751531252306103
USR0530,4344.32,2884.48,203.2,1459.84,66.4,4.68,33.6,Alta,En observación,ACTIVO,0.6639658220388922,0.046773718326458456,0.33603417796110785,1459.8399999999997,74,86745.69,1172.2390540540541,606.615,4405.89,1462.3677333470914,30,21,13,0.046773718326458456,0.6639658220388922,0.33603417796110785
USR0531,4088.39,3495.06,1171.85,593.33,85.49,28.66,14.51,Media,En riesgo,ACTIVO,0.8548744126661106,0.28662872181959154,0.1451255873338894,593.3299999999999,75,91001.46,1213.3528000000001,935.34,4140.42,1350.2994107600027,25,16,13,0.28662872181959154,0.8548744126661106,0.1451255873338894
USR0532,2919.01,1570.24,1078.58,1348.77,53.79,36.95,46.21,Alta,En riesgo,ACTIVO,0.5379358070030592,0.36950198868794554,0.4620641929969407,1348.7700000000002,72,53871.04,748.2088888888889,317.84000000000003,2994.26,1016.390102985382,29,21,11,0.36950198868794554,0.5379358070030592,0.4620641929969407
USR0533,4511.57,3429.87,559.69,1081.7,76.02,12.41,23.98,Alta,En observación,ACTIVO,0.7602386752283573,0.1240565922727565,0.23976132477164272,1081.6999999999998,75,95297.29,1270.6305333333332,347.89,4574.87,1590.3109781065457,34,30,12,0.1240565922727565,0.7602386752283573,0.23976132477164272
USR0534,3061.21,1796.46,327.83,1264.75,58.68,10.71,41.32,Alta,Saludable,ACTIVO,0.5868463777395213,0.10709164023376376,0.4131536222604787,1264.75,75,58292.06,777.2274666666666,323.9,3097.89,1018.5426811461895,33,24,13,0.10709164023376376,0.5868463777395213,0.4131536222604787
USR0535,1855.76,1244.07,341.04,611.69,67.04,18.38,32.96,Alta,En observación,ACTIVO,0.6703830236668534,0.18377376384877356,0.32961697633314657,611.69,77,37198.04,483.0914285714286,252.96,1737.83,579.5760265934742,28,22,15,0.18377376384877356,0.6703830236668534,0.32961697633314657
USR0536,2483.96,1394.75,263.08,1089.21,56.15,10.59,43.85,Alta,Saludable,ACTIVO,0.5615026006860013,0.10591152836599622,0.4384973993139986,1089.21,74,46544.49,628.9795945945946,206.265,2513.5,850.8728998439627,31,26,14,0.10591152836599622,0.5615026006860013,0.4384973993139986
USR0537,4442.66,3280.57,1160.49,1162.1,73.84,26.12,26.16,Alta,En observación,ACTIVO,0.7384247275281026,0.2612151278738414,0.2615775233756353,1162.0899999999997,77,92678.8,1203.6207792207792,529.61,4398.25,1453.59066365235,30,26,14,0.2612151278738414,0.7384247275281026,0.2615775233756353
USR0538,2359.84,1527.29,986.0,832.55,64.72,41.78,35.28,Alta,En riesgo,ACTIVO,0.6472006576717065,0.41782493728388365,0.3527993423282934,832.5500000000002,73,46645.61,638.9809589041096,274.47,2355.36,792.6883483142883,29,27,13,0.41782493728388365,0.6472006576717065,0.3527993423282934
USR0539,1674.38,1651.35,174.05,23.03,98.62,10.39,1.38,Baja,En riesgo,ACTIVO,0.9862456551081593,0.10394892437797872,0.013754344891840561,23.0300000000002,73,39908.79,546.6957534246576,260.39,1709.43,578.070722766009,23,26,13,0.10394892437797872,0.9862456551081593,0.013754344891840561
USR0540,5335.97,3536.73,427.76,1799.24,66.28,8.02,33.72,Alta,En observación,ACTIVO,0.6628091987023915,0.08016536824607334,0.3371908012976085,1799.2400000000002,72,106472.44,1478.783888888889,612.335,5474.81,1836.3773325874508,30,25,12,0.08016536824607334,0.6628091987023915,0.3371908012976085
USR0541,6669.93,4645.01,1116.92,2024.92,69.64,16.75,30.36,Alta,En observación,ACTIVO,0.6964106070078696,0.1674560302731813,0.30358939299213034,2024.92,76,135779.24,1786.5689473684208,1050.3000000000002,6637.59,2182.467046231598,31,22,14,0.1674560302731813,0.6964106070078696,0.30358939299213034
USR0542,2759.55,1769.58,126.54,989.98,64.13,4.59,35.87,Alta,En observación,ACTIVO,0.641256726640213,0.04585530249497201,0.3587468971390263,989.9700000000003,75,54349.59,724.6612,335.8,2819.3,958.9630483439289,34,22,13,0.04585530249497201,0.641256726640213,0.3587468971390263
USR0543,2236.73,1217.97,291.41,1018.77,54.45,13.03,45.55,Alta,Saludable,ACTIVO,0.5445315259329467,0.13028394128929285,0.45547294487935513,1018.76,74,41456.4,560.2216216216217,101.92,4020.25,881.7205548447255,32,29,13,0.13028394128929285,0.5445315259329467,0.45547294487935513
USR0544,2099.06,1030.19,890.43,1068.87,49.08,42.42,50.92,Alta,En riesgo,ACTIVO,0.4907863519861272,0.4242041675797738,0.5092136480138728,1068.87,74,37551.07,507.4468918918919,158.77999999999997,2091.43,717.9814647146325,28,26,13,0.4242041675797738,0.4907863519861272,0.5092136480138728
USR0545,6013.05,3933.8,2345.97,2079.25,65.42,39.01,34.58,Alta,En riesgo,ACTIVO,0.6542104256575282,0.3901464315114625,0.34578957434247176,2079.25,74,119362.27,1613.0036486486488,581.315,6051.31,2032.0796346840011,27,27,13,0.3901464315114625,0.6542104256575282,0.34578957434247176
USR0546,4297.6,2552.45,182.69,1745.15,59.39,4.25,40.61,Alta,Saludable,ACTIVO,0.5939245160089351,0.04250977289650037,0.40607548399106475,1745.1500000000005,75,82200.59,1096.0078666666666,272.6,4443.27,1518.402036050358,34,29,12,0.04250977289650037,0.5939245160089351,0.40607548399106475
USR0547,2807.54,1620.99,147.46,1186.54,57.74,5.25,42.26,Alta,Saludable,ACTIVO,0.5773702244669711,0.052522849184695505,0.4226262136959758,1186.55,74,53142.33,718.1395945945947,180.74,5675.29,1135.3040780969955,28,25,13,0.052522849184695505,0.5773702244669711,0.4226262136959758
USR0548,4333.21,2809.46,183.74,1523.75,64.84,4.24,35.16,Alta,En observación,ACTIVO,0.6483553762684015,0.04240274530890495,0.3516446237315985,1523.75,72,85712.06999999999,1190.4454166666665,367.22,4457.84,1522.572860535502,25,29,11,0.04240274530890495,0.6483553762684015,0.3516446237315985
USR0549,3856.16,2801.33,719.29,1054.83,72.65,18.65,27.35,Alta,En observación,ACTIVO,0.726455852454255,0.1865301232314012,0.27354414754574496,1054.83,75,79889.9,1065.1986666666667,334.36,3863.9,1327.5320001562068,32,28,14,0.1865301232314012,0.726455852454255,0.27354414754574496
USR0550,3844.54,1751.62,449.16,2092.92,45.56,11.68,54.44,Alta,Saludable,ACTIVO,0.45561237495253004,0.11683062212904535,0.54438762504747,2092.92,79,67153.89,850.049240506329,217.19,3796.95,1297.6179083699842,34,27,15,0.11683062212904535,0.45561237495253004,0.54438762504747
USR0551,1686.27,585.79,200.07,1100.48,34.74,11.86,65.26,Alta,Saludable,ACTIVO,0.3473880220842451,0.11864648010105143,0.6526119779157549,1100.48,72,27264.79,378.6776388888889,37.650000000000006,1746.17,646.6955722868942,24,24,11,0.11864648010105143,0.3473880220842451,0.6526119779157549
USR0552,2984.89,2519.17,1131.13,465.72,84.4,37.9,15.6,Media,En riesgo,ACTIVO,0.8439741498011653,0.378951988180469,0.1560258501988348,465.7199999999998,74,66048.71,892.5501351351352,425.51,3133.81,1078.4992363102997,28,24,13,0.378951988180469,0.8439741498011653,0.1560258501988348
USR0553,3635.92,2104.18,171.27,1531.74,57.87,4.71,42.13,Alta,Saludable,ACTIVO,0.5787201038526699,0.04710499680961078,0.42127989614732997,1531.7400000000002,75,68881.23,918.4164,297.14,3636.91,1222.3635278511254,31,27,14,0.04710499680961078,0.5787201038526699,0.42127989614732997
USR0554,6766.68,3320.98,388.95,3445.7,49.08,5.75,50.92,Alta,Saludable,ACTIVO,0.4907842546123062,0.057480182305059496,0.5092157453876938,3445.7000000000003,72,121051.84,1681.2755555555555,752.385,6962.87,2378.7695195938977,30,20,11,0.057480182305059496,0.4907842546123062,0.5092157453876938
USR0555,4430.65,1633.74,203.39,2796.91,36.87,4.59,63.13,Alta,Saludable,ACTIVO,0.368735964249038,0.04590522835249907,0.631264035750962,2796.91,72,72772.79000000001,1010.7331944444445,200.07,4546.53,1605.3864214853857,30,26,12,0.04590522835249907,0.368735964249038,0.631264035750962
USR0556,5203.48,3411.79,585.86,1791.69,65.57,11.26,34.43,Alta,En observación,ACTIVO,0.6556746638787888,0.11259003589905218,0.34432533612121125,1791.6899999999996,72,103383.27,1435.87875,851.16,5304.41,1781.3280415828524,22,15,12,0.11259003589905218,0.6556746638787888,0.34432533612121125
USR0557,1977.35,1167.71,112.01,809.63,59.05,5.66,40.95,Alta,Saludable,ACTIVO,0.5905428983235138,0.056646521860065246,0.4094520444028624,809.6399999999999,72,37740.68,524.1761111111111,186.745,2031.39,692.1998438974873,33,26,11,0.056646521860065246,0.5905428983235138,0.4094520444028624
USR0558,2777.24,2374.18,177.89,403.06,85.49,6.41,14.51,Media,En riesgo,ACTIVO,0.8548703028906396,0.06405280062220046,0.14512969710936038,403.05999999999995,77,61816.98,802.8179220779222,475.75,2752.58,904.3083256240616,33,24,14,0.06405280062220046,0.8548703028906396,0.14512969710936038
USR0559,3139.94,1968.7,460.6,1171.24,62.7,14.67,37.3,Alta,En observación,ACTIVO,0.6269865029268076,0.1466907010961993,0.3730134970731925,1171.24,74,61303.77,828.4293243243243,394.78,3130.27,1046.504524524487,38,24,13,0.1466907010961993,0.6269865029268076,0.3730134970731925
USR0560,1971.86,1509.45,278.15,462.41,76.55,14.11,23.45,Alta,En observación,ACTIVO,0.7654955219944621,0.14105971012140822,0.23450447800553795,462.40999999999985,72,41775.69,580.2179166666667,155.445,2013.62,708.1861227523304,28,29,12,0.14105971012140822,0.7654955219944621,0.23450447800553795
USR0561,1981.72,1010.27,171.5,971.45,50.98,8.65,49.02,Alta,Saludable,INACTIVO,0.5097945219304443,0.08654098459923702,0.4902054780695558,971.45,75,35903.979999999996,478.7197333333333,147.33,1935.12,656.5712973552369,24,26,14,0.08654098459923702,0.5097945219304443,0.4902054780695558
USR0562,3442.76,1914.66,162.78,1528.1,55.61,4.73,44.39,Alta,Saludable,ACTIVO,0.5561410031486366,0.04728183201849678,0.4438589968513634,1528.1000000000001,73,64288.99,880.6710958904109,266.71,3540.36,1211.1756077665957,29,28,13,0.04728183201849678,0.5561410031486366,0.4438589968513634
USR0563,3489.18,2534.15,541.16,955.02,72.63,15.51,27.37,Alta,En observación,ACTIVO,0.7262881250035825,0.1550966129577723,0.27370900899351713,955.0299999999997,76,72279.94,951.0518421052632,517.7449999999999,3464.74,1138.4914639828858,36,22,14,0.1550966129577723,0.7262881250035825,0.27370900899351713
USR0564,3365.78,2447.79,905.57,918.0,72.73,26.91,27.27,Alta,En observación,ACTIVO,0.7272578718751671,0.2690520473708917,0.27274509920434487,917.9900000000002,75,69762.89,930.1718666666667,274.21,3451.94,1161.9078343044641,31,34,12,0.2690520473708917,0.7272578718751671,0.27274509920434487
USR0565,4815.2,2414.45,110.41,2400.75,50.14,2.29,49.86,Alta,Saludable,ACTIVO,0.5014225785014121,0.022929473334440936,0.4985774214985878,2400.75,75,86755.82,1156.7442666666668,387.75,4884.5,1645.161963241025,33,27,12,0.022929473334440936,0.5014225785014121,0.4985774214985878
USR0566,5164.66,4729.96,635.47,434.7,91.58,12.3,8.42,Baja,En riesgo,ACTIVO,0.9158318262964068,0.12304198146635016,0.08416817370359327,434.6999999999998,75,118735.49,1583.1398666666666,590.49,5962.57,1896.7132709437942,24,29,13,0.12304198146635016,0.9158318262964068,0.08416817370359327
USR0567,4807.29,2247.2,297.72,2560.09,46.75,6.19,53.25,Alta,Saludable,ACTIVO,0.46745671677805994,0.06193094238125847,0.53254328322194,2560.09,79,84653.96,1071.5691139240507,295.13,4792.83,1605.6209256100576,23,27,15,0.06193094238125847,0.46745671677805994,0.53254328322194
USR0568,4420.49,2920.8,1742.11,1499.68,66.07,39.41,33.93,Alta,En riesgo,ACTIVO,0.6607412300446331,0.3940988442457737,0.3392565077627141,1499.6899999999996,75,88095.47,1174.6062666666667,434.89,4406.93,1467.96969682691,24,34,13,0.3940988442457737,0.6607412300446331,0.3392565077627141
USR0569,4486.95,2787.34,655.42,1699.61,62.12,14.61,37.88,Alta,En observación,ACTIVO,0.6212103990461227,0.1460724991363844,0.37878960095387737,1699.6099999999997,77,87291.39,1133.6544155844156,324.19,4355.8,1460.1344067553414,27,32,13,0.1460724991363844,0.6212103990461227,0.37878960095387737
USR0570,2340.98,1278.34,350.58,1062.64,54.61,14.98,45.39,Alta,Saludable,ACTIVO,0.5460704491281428,0.14975779374450016,0.4539295508718571,1062.64,80,43431.75,542.896875,116.28,2691.42,803.6633859886351,28,29,15,0.14975779374450016,0.5460704491281428,0.4539295508718571
USR0571,2159.17,1899.69,853.05,259.48,87.98,39.51,12.02,Media,En riesgo,ACTIVO,0.8798241917032934,0.39508236961424986,0.12017580829670661,259.48,74,48706.36,658.194054054054,248.815,3863.54,837.1168471833153,32,26,13,0.39508236961424986,0.8798241917032934,0.12017580829670661
USR0572,1939.52,1181.06,309.88,758.46,60.89,15.98,39.11,Alta,En observación,ACTIVO,0.6089444811087279,0.15977148985315953,0.3910555188912721,758.46,74,37446.96,506.03999999999996,167.39999999999998,1959.47,669.4303520096626,29,27,13,0.15977148985315953,0.6089444811087279,0.3910555188912721
USR0573,4958.4,2887.45,763.26,2070.95,58.23,15.39,41.77,Alta,Saludable,ACTIVO,0.5823350274282026,0.153932720232333,0.41766497257179735,2070.95,72,94150.23999999999,1307.642222222222,545.175,5108.87,1733.1019555115067,33,23,12,0.153932720232333,0.5823350274282026,0.41766497257179735
USR0574,3984.64,2337.34,379.36,1647.3,58.66,9.52,41.34,Alta,Saludable,ACTIVO,0.5865874959845808,0.09520558946354,0.41341250401541924,1647.2999999999997,75,75863.70999999999,1011.5161333333332,460.15,4074.67,1360.284565588425,32,21,13,0.09520558946354,0.5865874959845808,0.41341250401541924
USR0575,4248.96,2544.06,649.43,1704.9,59.87,15.28,40.13,Alta,Saludable,ACTIVO,0.5987488703117939,0.15284446076216296,0.4012511296882061,1704.9,78,81516.31,1045.0808974358974,453.16999999999996,4240.83,1391.241875351067,36,25,15,0.15284446076216296,0.5987488703117939,0.4012511296882061
USR0576,3091.12,2591.55,1522.52,499.57,83.84,49.25,16.16,Media,En riesgo,ACTIVO,0.8383854395817698,0.4925463909521468,0.1616145604182303,499.5699999999997,72,68192.05,947.1118055555556,387.67,3159.46,1057.6470960757845,30,25,11,0.4925463909521468,0.8383854395817698,0.1616145604182303
USR0577,5580.01,2165.64,627.15,3414.37,38.81,11.24,61.19,Alta,Saludable,ACTIVO,0.3881068313497646,0.11239227169843781,0.6118931686502354,3414.3700000000003,75,92947.85,1239.3046666666667,262.49,5622.95,1921.9903483827836,34,31,12,0.11239227169843781,0.3881068313497646,0.6118931686502354
USR0578,6442.76,5029.28,1392.77,1413.48,78.06,21.62,21.94,Alta,En observación,ACTIVO,0.7806095524278415,0.21617598668893453,0.2193904475721585,1413.4800000000005,75,137664.47,1835.5262666666667,569.89,6594.37,2269.9861992280635,30,30,13,0.21617598668893453,0.7806095524278415,0.2193904475721585
USR0579,5795.81,3569.62,557.6,2226.19,61.59,9.62,38.41,Alta,En observación,ACTIVO,0.6158966563776245,0.09620743261079986,0.38410334362237547,2226.1900000000005,75,112385.22,1498.4696000000001,356.36,8485.59,2254.0043378495157,25,28,13,0.09620743261079986,0.6158966563776245,0.38410334362237547
USR0580,3610.14,1466.79,84.49,2143.35,40.63,2.34,59.37,Alta,Saludable,ACTIVO,0.4062972627100334,0.02340352451705474,0.5937027372899666,2143.35,79,60923.1,771.1784810126582,177.14,3449.82,1172.6962899015864,35,31,15,0.02340352451705474,0.4062972627100334,0.5937027372899666
USR0581,3227.09,3230.53,470.04,-3.44,100.11,14.57,-0.11,Nunca,En riesgo,ACTIVO,1.00106597584821,0.14565444409669392,-0.001065975848209997,-3.4400000000000546,76,77491.37,1019.6232894736842,654.45,3208.49,1061.8572705624654,28,23,13,0.14565444409669392,1.00106597584821,-0.001065975848209997
USR0582,4035.56,2571.15,198.68,1464.41,63.71,4.92,36.29,Alta,En observación,ACTIVO,0.6371234723309777,0.04923232463400371,0.3628765276690224,1464.4099999999999,72,79280.51,1101.1181944444443,448.895,4144.17,1400.7835365999163,31,24,11,0.04923232463400371,0.6371234723309777,0.3628765276690224
USR0583,3577.05,2505.0,678.07,1072.05,70.03,18.96,29.97,Alta,En observación,ACTIVO,0.7002977313708223,0.1895612306229994,0.29970226862917765,1072.0500000000002,73,72984.6,999.7890410958905,329.18,3607.89,1321.4720944600263,29,29,12,0.1895612306229994,0.7002977313708223,0.29970226862917765
USR0584,4322.78,1665.13,477.36,2657.64,38.52,11.04,61.48,Alta,Saludable,ACTIVO,0.38519887664882324,0.1104289369341026,0.6147988100250302,2657.6499999999996,73,71854.92,984.3139726027397,194.39,4418.34,1520.1890291632046,33,27,12,0.1104289369341026,0.38519887664882324,0.6147988100250302
USR0585,5933.44,3127.12,520.29,2806.32,52.7,8.77,47.3,Alta,Saludable,ACTIVO,0.527033221874663,0.08768774943371804,0.4729667781253371,2806.3199999999997,73,108726.68000000001,1489.4065753424659,422.94,6103.51,2067.522426458524,25,29,13,0.08768774943371804,0.527033221874663,0.4729667781253371
USR0586,2016.83,951.87,282.68,1064.96,47.2,14.02,52.8,Alta,Saludable,ACTIVO,0.471963427755438,0.14016054898033053,0.528036572244562,1064.96,72,35624.48,494.7844444444445,143.285,2053.4,710.7011391772606,29,26,12,0.14016054898033053,0.471963427755438,0.528036572244562
USR0587,3397.73,3194.27,338.27,203.45,94.01,9.96,5.99,Baja,En riesgo,ACTIVO,0.9401188440517639,0.09955764584001671,0.0598782128067857,203.46000000000004,74,79103.99,1068.972837837838,697.9849999999999,3324.26,1123.4169336771893,23,22,13,0.09955764584001671,0.9401188440517639,0.0598782128067857
USR0588,4936.09,3393.69,1032.39,1542.4,68.75,20.92,31.25,Alta,En observación,ACTIVO,0.6875259567795563,0.20915137284773982,0.3124740432204437,1542.4,74,99957.27,1350.773918918919,367.82,5038.28,1691.2308418255523,32,34,11,0.20915137284773982,0.6875259567795563,0.3124740432204437
USR0589,1930.43,1055.5,116.59,874.93,54.68,6.04,45.32,Alta,Saludable,ACTIVO,0.546769372626824,0.06039587035012924,0.4532306273731759,874.9300000000001,74,35831.14,484.2045945945946,193.805,1905.17,666.2515522533291,22,19,13,0.06039587035012924,0.546769372626824,0.4532306273731759
USR0590,2077.9,1449.82,477.74,628.09,69.77,22.99,30.23,Alta,En observación,ACTIVO,0.6977332884161893,0.22991481784493958,0.30227152413494396,628.0800000000002,76,42332.66,557.0086842105263,180.815,2962.8,753.4278466924214,17,27,14,0.22991481784493958,0.6977332884161893,0.30227152413494396
USR0591,3022.83,2029.47,439.92,993.36,67.14,14.55,32.86,Alta,En observación,ACTIVO,0.6713807921715743,0.14553249769255963,0.3286192078284257,993.3599999999999,77,60627.68,787.3724675324676,302.11,2988.04,984.5052546479159,25,26,15,0.14553249769255963,0.6713807921715743,0.3286192078284257
USR0592,4246.99,3260.19,1524.87,986.8,76.76,35.9,23.24,Alta,En riesgo,ACTIVO,0.767647204255249,0.35904723109778924,0.23235279574475098,986.7999999999997,77,90086.17,1169.9502597402598,700.76,4233.02,1403.2026279034667,24,20,14,0.35904723109778924,0.767647204255249,0.23235279574475098
USR0593,2424.08,2211.63,330.16,212.46,91.24,13.62,8.76,Baja,En riesgo,ACTIVO,0.9123585030197023,0.13620012540840237,0.0876456222566912,212.44999999999982,74,55628.51,751.7366216216217,476.21000000000004,2464.51,813.9783038158637,29,22,13,0.13620012540840237,0.9123585030197023,0.0876456222566912
USR0594,6624.69,3157.68,651.05,3467.01,47.67,9.83,52.33,Alta,Saludable,ACTIVO,0.47665324717081103,0.09827629670218531,0.5233467528291891,3467.0099999999998,74,117388.48,1586.3308108108108,408.03499999999997,6787.22,2355.2213741787364,29,28,13,0.09827629670218531,0.47665324717081103,0.5233467528291891
USR0595,2094.25,1426.05,138.56,668.2,68.09,6.62,31.91,Alta,En observación,ACTIVO,0.6809358959054554,0.06616211054076639,0.3190641040945446,668.2,75,42243.63,563.2484,189.07,5814.98,937.2121614171554,31,21,13,0.06616211054076639,0.6809358959054554,0.3190641040945446
USR0596,3411.66,1971.75,248.21,1439.91,57.79,7.28,42.21,Alta,Saludable,ACTIVO,0.5779444610541496,0.07275343967452795,0.42205553894585046,1439.9099999999999,74,64600.93,872.9855405405406,316.875,3469.28,1159.7321480802361,26,26,13,0.07275343967452795,0.5779444610541496,0.42205553894585046
USR0597,4802.93,2828.87,2732.49,1974.06,58.9,56.89,41.1,Alta,En riesgo,ACTIVO,0.588988388337952,0.5689214708521673,0.4110116116620479,1974.0600000000004,73,91581.55,1254.5417808219179,344.13,4903.56,1688.3245603665969,31,31,13,0.5689214708521673,0.588988388337952,0.4110116116620479
USR0598,6143.97,3354.04,1096.53,2789.93,54.59,17.85,45.41,Alta,Saludable,ACTIVO,0.5459076134811855,0.1784725511355036,0.45409238651881434,2789.9300000000003,75,113976.1,1519.6813333333334,474.4,6157.46,2099.349007672883,31,28,13,0.1784725511355036,0.5459076134811855,0.45409238651881434
USR0599,2690.32,1891.82,577.81,798.5,70.32,21.48,29.68,Alta,En observación,ACTIVO,0.7031951589402003,0.2147737072169853,0.29680484105979954,798.5000000000002,76,54985.68,723.4957894736842,253.91000000000003,2666.18,908.935634237853,18,29,14,0.2147737072169853,0.7031951589402003,0.29680484105979954
USR0600,6534.4,3606.94,573.46,2927.46,55.2,8.78,44.8,Alta,Saludable,ACTIVO,0.5519925318315377,0.08776016160626837,0.4480074681684623,2927.4599999999996,76,121696.02,1601.2634210526317,558.21,6635.96,2197.783380030314,32,30,14,0.08776016160626837,0.5519925318315377,0.4480074681684623
USR0601,4135.78,3372.5,795.62,763.28,81.54,19.24,18.46,Media,En observación,ACTIVO,0.8154447286847947,0.1923748361856772,0.18455527131520535,763.2799999999997,75,90099.42,1201.3256,569.84,4077.32,1355.0393592540684,31,25,13,0.1923748361856772,0.8154447286847947,0.18455527131520535
USR0602,3411.64,1430.67,286.53,1980.97,41.93,8.4,58.07,Alta,Saludable,ACTIVO,0.419349638297124,0.08398600086761791,0.5806503617028761,1980.9699999999998,79,58107.64,735.539746835443,322.68,3105.98,1007.758375922007,33,23,15,0.08398600086761791,0.419349638297124,0.5806503617028761
USR0603,4384.11,3103.39,1018.96,1280.71,70.79,23.24,29.21,Alta,En observación,ACTIVO,0.7078722933503038,0.23242117556356937,0.29212542568503075,1280.7199999999998,72,89850.02,1247.9169444444444,365.74,6350.26,1675.5042555513887,30,27,10,0.23242117556356937,0.7078722933503038,0.29212542568503075
