usuario_id,ingreso_mensual,deuda_mensual,nivel_endeudamiento,gasto_mensual_promedio,ahorro_mensual_estimado,porcentaje_gastos_ingreso,frecuencia_ahorro,perfil_financiero,ratio_gasto_ingreso,ratio_deuda_ingreso,ratio_ahorro_ingreso,cantidad_transacciones,monto_total,monto_promedio_transaccion,monto_mediano,monto_maximo,desviacion_montos,cantidad_recurrentes,cantidad_transacciones_grandes,categorias_distintas,ratio_deuda_ingreso_calculado,ratio_gasto_ingreso_calculado,ratio_ahorro_ingreso_calculado
USR0548,1843.28,200.07,10.85,619.16,1024.04,33.59,Alta,Saludable,0.33590121956512303,0.10854021092834512,0.5555531443947745,80,29549.32,369.3665,136.53,1726.07,564.4548877694616,31,15,12,0.10854021092834512,0.33590121956512303,0.5555531443947745
USR0549,2916.99,208.17,7.14,2624.98,83.84,89.99,Baja,En riesgo,0.8998933832478,0.07136466014624665,0.0287419566059534,73,66503.69,911.0094520547946,606.9,2978.56,925.825907710831,24,12,11,0.07136466014624665,0.8998933832478,0.0287419566059534
USR0550,3475.92,248.8,7.16,1880.46,1346.67,54.1,Alta,Saludable,0.5409963405371815,0.07157817210982992,0.3874283642891666,75,64276.53,857.0204,448.83,3521.93,1145.6152918073374,29,12,11,0.07157817210982992,0.5409963405371815,0.3874283642891666
USR0551,3468.83,1502.12,43.3,2597.77,-631.05,74.89,Nunca,En riesgo,0.748889394983323,0.4330336165219973,-0.18192012868892393,79,72799.21,921.5089873417722,534.15,3392.34,1055.292909053672,31,12,12,0.4330336165219973,0.748889394983323,-0.18192012868892393
USR0552,6604.59,861.58,13.05,5532.21,210.8,83.76,Baja,En riesgo,0.837631102006332,0.13045170101399178,0.03191719697967626,76,145641.66,1916.3376315789474,1167.5149999999999,6581.6,2053.947603819123,23,12,12,0.13045170101399178,0.837631102006332,0.03191719697967626
USR0553,3401.79,644.4,18.94,2151.58,605.81,63.25,Media,En observación,0.6324846624865145,0.18942968260827386,0.17808565490521167,76,66640.45,876.8480263157894,493.08000000000004,3447.03,1100.7948346972075,26,12,11,0.18942968260827386,0.6324846624865145,0.17808565490521167
USR0554,3149.99,401.69,12.75,2007.58,740.72,63.73,Alta,En observación,0.6373290073936743,0.12752103974933254,0.23514995285699322,80,61890.83,773.6353750000001,438.35,3084.23,968.5101157924285,25,12,11,0.12752103974933254,0.6373290073936743,0.23514995285699322
USR0555,1874.05,90.97,4.85,907.12,875.96,48.4,Alta,Saludable,0.4840425815746645,0.04854192791014114,0.4674154905151944,72,33374.04,463.52833333333336,237.055,1922.09,640.5474552463193,23,12,9,0.04854192791014114,0.4840425815746645,0.4674154905151944
USR0556,5693.68,328.09,5.76,2833.01,2532.58,49.76,Alta,Saludable,0.49757099099352264,0.057623540486996104,0.4448054685194812,80,102320.3,1279.00375,694.6800000000001,5551.37,1760.9941595424789,24,12,12,0.057623540486996104,0.49757099099352264,0.4448054685194812
USR0557,3703.01,1894.18,51.15,2410.75,-601.92,65.1,Nunca,En riesgo,0.651024436877027,0.5115244085217161,-0.16254884539874317,76,73365.19,965.3314473684211,531.4749999999999,3719.49,1190.7397265271186,31,12,10,0.5115244085217161,0.651024436877027,-0.16254884539874317
USR0558,3946.37,977.47,24.77,2676.94,291.96,67.83,Baja,En observación,0.6783297055268513,0.24768838198141585,0.0739819124917329,75,79479.68,1059.7290666666665,561.82,3971.75,1267.7374787329798,25,12,10,0.24768838198141585,0.6783297055268513,0.0739819124917329
USR0559,3639.55,729.55,20.05,2759.51,150.5,75.82,Baja,En riesgo,0.7582008764819826,0.20045060515723095,0.041351265953208496,76,76788.7,1010.3776315789473,665.52,3582.9,1106.5390074882052,25,12,11,0.20045060515723095,0.7582008764819826,0.041351265953208496
USR0560,4868.76,91.29,1.88,2328.42,2449.05,47.82,Alta,Saludable,0.4782367584354127,0.018750154043329307,0.503013087521258,79,86366.13,1093.2421518987342,493.58,4707.67,1502.1317009816514,32,13,12,0.018750154043329307,0.4782367584354127,0.503013087521258
USR0561,4718.64,294.14,6.23,2932.4,1492.1,62.14,Alta,En observación,0.6214502483766509,0.06233575776071071,0.3162139938626383,77,91812.47,1192.3697402597402,661.63,4708.05,1494.0908738338562,30,12,12,0.06233575776071071,0.6214502483766509,0.3162139938626383
USR0562,1483.66,359.78,24.25,979.16,144.72,66.0,Baja,En observación,0.6599625251068304,0.2424949112330318,0.09754256366013776,78,29553.89,378.89602564102563,230.56,1369.98,428.71863734700713,27,13,11,0.2424949112330318,0.6599625251068304,0.09754256366013776
USR0563,1644.69,586.95,35.69,1033.75,23.99,62.85,Baja,En observación,0.6285379007594136,0.3568757638217537,0.014586335418832726,77,32141.26,417.418961038961,245.09,1532.38,478.75424957186215,29,14,12,0.3568757638217537,0.6285379007594136,0.014586335418832726
USR0564,1863.67,646.92,34.71,1616.89,-400.14,86.76,Nunca,En riesgo,0.8675838533645979,0.3471215397575751,-0.2147053931221729,74,41766.659999999996,564.4143243243243,366.5,1889.23,583.539392207378,32,12,10,0.3471215397575751,0.8675838533645979,-0.2147053931221729
USR0565,4282.21,191.71,4.48,2059.04,2031.47,48.08,Alta,Saludable,0.48083583009707603,0.044768939402785014,0.47439756574292247,78,76094.98,975.5766666666666,465.44,4165.26,1337.1151583939682,23,13,11,0.044768939402785014,0.48083583009707603,0.47439756574292247
USR0566,1815.72,385.4,21.23,1382.84,47.48,76.16,Baja,En riesgo,0.7615931971889939,0.21225739651488112,0.02614940629612495,76,38382.68,505.03526315789475,293.875,1829.7,575.3141270818315,23,12,12,0.21225739651488112,0.7615931971889939,0.02614940629612495
USR0567,3976.34,906.84,22.81,2820.33,249.17,70.93,Baja,En observación,0.7092778786522279,0.22805896880045468,0.06266315254731737,75,81560.05,1087.4673333333333,613.87,3947.49,1239.4067509676331,33,12,10,0.22805896880045468,0.7092778786522279,0.06266315254731737
USR0568,5515.44,2690.25,48.78,3432.45,-607.26,62.23,Nunca,En riesgo,0.6223347547974414,0.4877670684478483,-0.1101018232452896,78,107374.58,1376.5971794871796,763.135,5406.26,1696.813863999076,28,12,12,0.4877670684478483,0.6223347547974414,-0.1101018232452896
USR0569,4690.94,2479.7,52.86,3416.57,-1205.33,72.83,Nunca,En riesgo,0.7283337667930097,0.5286147339339237,-0.2569485007269332,77,97290.1,1263.5077922077924,740.22,4740.2,1473.823865265224,24,12,12,0.5286147339339237,0.7283337667930097,-0.2569485007269332
USR0570,2825.67,381.93,13.52,1982.96,460.78,70.18,Media,En observación,0.701766306752027,0.13516440348660672,0.1630692897613663,74,57703.5,779.777027027027,443.125,2863.03,913.9875059302068,25,12,11,0.13516440348660672,0.701766306752027,0.1630692897613663
USR0571,3570.5,1558.09,43.64,2781.36,-768.95,77.9,Nunca,En riesgo,0.7789833356672735,0.4363786584511973,-0.21536199411847082,75,76222.33,1016.2977333333333,625.7,3478.7,1077.455702868936,23,12,10,0.4363786584511973,0.7789833356672735,-0.21536199411847082
USR0572,3000.33,563.12,18.77,1940.83,496.37,64.69,Media,En observación,0.64687217739382,0.1876860212043342,0.16543846843513882,72,59293.909999999996,823.5265277777777,389.83500000000004,3064.08,1000.7980797374083,31,13,9,0.1876860212043342,0.64687217739382,0.16543846843513882
USR0573,4788.1,1043.71,21.8,2904.61,839.78,60.66,Media,En observación,0.6066310227438859,0.2179799920636578,0.17538898519245627,74,92312.6,1247.4675675675676,652.9300000000001,4849.01,1573.571744483815,25,12,11,0.2179799920636578,0.6066310227438859,0.17538898519245627
USR0574,4435.48,1123.86,25.34,3297.3,14.32,74.34,Baja,En observación,0.743391921505677,0.2533795665858036,0.0032285119085194844,74,92793.41,1253.9650000000001,793.25,4473.82,1411.2418351878061,30,12,11,0.2533795665858036,0.743391921505677,0.0032285119085194844
USR0575,3772.16,329.04,8.72,3546.62,-103.51,94.02,Nunca,En riesgo,0.9402093230403801,0.0872285374957584,-0.02744051153715643,72,87825.35,1219.7965277777778,819.085,3887.97,1187.2667259163188,33,12,10,0.0872285374957584,0.9402093230403801,-0.02744051153715643
USR0576,3752.55,215.84,5.75,2007.92,1528.79,53.51,Alta,Saludable,0.535081477928342,0.05751822094309203,0.4074003011285659,79,69125.54,875.0068354430379,392.53,3735.92,1198.7041182049034,27,15,12,0.05751822094309203,0.535081477928342,0.4074003011285659
USR0577,2763.8,1164.92,42.15,1821.55,-222.67,65.91,Nunca,En riesgo,0.6590744626962877,0.42149214849120775,-0.08056661118749547,76,55024.18,724.0023684210527,446.76,2736.08,863.5919987198715,27,12,11,0.42149214849120775,0.6590744626962877,-0.08056661118749547
USR0578,3173.9,655.73,20.66,2074.14,444.02,65.35,Media,En observación,0.6534988499952739,0.2066007120577208,0.13989728724912567,75,62976.43,839.6857333333334,500.74,3129.66,988.3215904921336,24,12,11,0.2066007120577208,0.6534988499952739,0.13989728724912567
USR0579,5429.14,114.12,2.1,2717.84,2597.18,50.06,Alta,Saludable,0.5006023053374936,0.021019903704822495,0.47837779095768385,76,97763.70999999999,1286.3646052631577,560.295,5495.18,1791.9273395919756,24,12,11,0.021019903704822495,0.5006023053374936,0.47837779095768385
USR0580,2242.06,116.76,5.21,1265.33,859.97,56.44,Alta,Saludable,0.5643604542251323,0.0520771076599199,0.3835624381149479,76,42088.72,553.7989473684211,293.765,2183.89,697.1247579261144,30,12,11,0.0520771076599199,0.5643604542251323,0.3835624381149479
USR0581,1746.1,653.87,37.45,989.41,102.82,56.66,Baja,En observación,0.5666399404386919,0.3744745432678541,0.05888551629345398,80,32826.090000000004,410.32612500000005,211.465,1595.45,497.4289038939114,32,15,11,0.3744745432678541,0.5666399404386919,0.05888551629345398
USR0582,2196.2,282.68,12.87,1026.64,886.87,46.75,Alta,Saludable,0.4674619797832621,0.12871323194608872,0.4038202349512795,77,38674.05,502.26038961038967,274.48,2045.96,657.0051879940994,27,13,12,0.12871323194608872,0.4674619797832621,0.4038202349512795
USR0583,3374.62,338.27,10.02,3146.91,-110.55,93.25,Nunca,En riesgo,0.9325227729344341,0.10023943436594342,-0.03275924400376931,76,78258.33,1029.7148684210526,723.125,3326.59,1009.0855119423637,24,12,11,0.10023943436594342,0.9325227729344341,-0.03275924400376931
USR0584,5134.54,1076.38,20.96,3363.64,694.52,65.51,Media,En observación,0.6551005542852913,0.20963513771438144,0.13526430800032718,80,101978.15,1274.7268749999998,693.4200000000001,5046.93,1575.6716485235738,23,12,13,0.20963513771438144,0.6551005542852913,0.13526430800032718
USR0585,1921.23,132.9,6.92,1066.77,721.56,55.53,Alta,Saludable,0.5552536656204619,0.06917443512749645,0.37557189925204165,73,35855.94,491.17726027397265,244.52,1918.48,631.9046058747498,25,12,11,0.06917443512749645,0.5552536656204619,0.37557189925204165
USR0586,2030.0,489.65,24.12,1387.54,152.81,68.35,Baja,En observación,0.6835172413793104,0.24120689655172411,0.07527586206896551,73,41010.44,561.7868493150685,294.01,2045.71,645.44424036188,28,13,10,0.24120689655172411,0.6835172413793104,0.07527586206896551
USR0587,2918.61,450.97,15.45,1973.01,494.63,67.6,Media,En observación,0.6760101555192368,0.15451533435436732,0.16947451012639578,74,58699.409999999996,793.2352702702702,494.615,2977.79,940.3322437414282,26,12,10,0.15451533435436732,0.6760101555192368,0.16947451012639578
USR0588,4396.24,1524.87,34.69,3080.35,-208.98,70.07,Nunca,En observación,0.7006783069168199,0.3468577693665496,-0.04753607628336942,82,89719.01,1094.134268292683,651.105,4228.18,1301.2380782893647,29,12,13,0.3468577693665496,0.7006783069168199,-0.04753607628336942
USR0589,2643.58,330.16,12.49,2204.66,108.76,83.4,Baja,En riesgo,0.8339675742742796,0.1248912459619153,0.041141179763805144,80,58178.9,727.23625,523.5899999999999,2453.21,730.2407336813878,26,12,12,0.1248912459619153,0.8339675742742796,0.041141179763805144
USR0590,6654.09,651.05,9.78,3375.59,2627.45,50.73,Alta,Saludable,0.5072955129852467,0.09784207908218855,0.3948624079325648,72,120356.13,1671.6129166666667,746.74,6800.19,2268.5572174025942,27,12,10,0.09784207908218855,0.5072955129852467,0.3948624079325648
USR0591,2190.65,155.92,7.12,1348.66,686.07,61.56,Alta,En observación,0.6156437587017553,0.07117522196608311,0.3131810193321617,77,42471.65,551.5798701298702,302.52,2101.93,653.072183232317,22,13,13,0.07117522196608311,0.6156437587017553,0.3131810193321617
USR0592,3386.85,276.03,8.15,2003.56,1107.26,59.16,Alta,Saludable,0.5915703382198798,0.08150050932282209,0.3269291524572981,74,64684.9,874.1202702702703,426.595,3456.19,1121.9831458651263,30,12,11,0.08150050932282209,0.5915703382198798,0.3269291524572981
USR0593,4932.05,2732.49,55.4,2946.77,-747.21,59.75,Nunca,En riesgo,0.5974736671363834,0.5540272300564674,-0.15150089719285084,78,94545.82,1212.1258974358975,619.165,4905.57,1541.7416587982111,27,12,12,0.5540272300564674,0.5974736671363834,-0.15150089719285084
USR0594,5994.48,1109.14,18.5,3497.98,1387.36,58.35,Alta,Saludable,0.5835335175027693,0.18502689140676093,0.2314395910904699,73,113909.56,1560.4049315068494,805.99,6138.96,1993.3387089205128,29,12,10,0.18502689140676093,0.5835335175027693,0.2314395910904699
USR0595,2629.29,598.83,22.78,1823.91,206.56,69.37,Baja,En observación,0.6936891708407974,0.22775349999429506,0.07856113247302504,73,53438.36,732.0323287671233,437.41,2680.71,862.7255410930082,29,12,11,0.22775349999429506,0.6936891708407974,0.07856113247302504
USR0596,6492.04,620.71,9.56,3453.0,2418.33,53.19,Alta,Saludable,0.531882120258039,0.09561093277305747,0.37250694696890346,72,119340.56,1657.5077777777778,804.635,6634.67,2200.5618444748093,22,12,10,0.09561093277305747,0.531882120258039,0.37250694696890346
USR0597,4162.04,795.62,19.12,3277.43,88.99,78.75,Baja,En riesgo,0.7874575929111686,0.19116106524685011,0.021381341841981334,77,89273.72,1159.398961038961,752.67,4074.59,1271.3240675618722,24,12,11,0.19116106524685011,0.7874575929111686,0.021381341841981334
USR0598,3009.24,286.53,9.52,1528.14,1194.57,50.78,Alta,Saludable,0.5078159269450094,0.09521673246401084,0.39696734059097977,73,54448.62,745.8715068493151,351.97,3101.3,1011.638910793975,23,12,9,0.09521673246401084,0.5078159269450094,0.39696734059097977
USR0599,4419.48,1047.96,23.71,3126.93,244.59,70.75,Baja,En observación,0.7075334654755764,0.237122919438486,0.05534361508593772,75,90556.96,1207.4261333333334,752.42,4461.63,1414.1586328969634,29,12,11,0.237122919438486,0.7075334654755764,0.05534361508593772
USR0600,3437.63,623.86,18.15,1912.72,901.05,55.64,Alta,Saludable,0.5564065940778967,0.18147968222292685,0.26211372369917646,74,64204.18,867.6240540540541,433.65,3411.99,1098.9292673885184,30,12,10,0.18147968222292685,0.5564065940778967,0.26211372369917646
USR0601,1277.99,259.5,20.31,942.35,76.14,73.74,Baja,En observación,0.7373688370018545,0.20305323202841963,0.0595779309697259,72,26643.98,370.05527777777775,222.175,1311.07,418.41015197864766,30,12,10,0.20305323202841963,0.7373688370018545,0.0595779309697259
USR0602,4397.99,469.55,10.68,2119.79,1808.65,48.2,Alta,Saludable,0.4819906366317341,0.10676468113842916,0.41124468222983684,74,78213.32,1056.936756756757,489.895,4490.27,1485.6582020480432,29,12,12,0.10676468113842916,0.4819906366317341,0.41124468222983684
USR0603,2216.81,303.22,13.68,1347.98,565.61,60.81,Alta,En observación,0.6080719592567699,0.13678213288464056,0.2551459078585896,78,42777.43,548.4285897435898,304.53999999999996,2195.84,693.7026812761167,25,12,11,0.13678213288464056,0.6080719592567699,0.2551459078585896
USR0604,1684.92,327.28,19.42,1306.39,51.25,77.53,Baja,En riesgo,0.775342449493151,0.19424067611518644,0.03041687439166251,73,35895.77,491.72287671232874,302.92,1717.34,546.3699121029011,18,12,10,0.19424067611518644,0.775342449493151,0.03041687439166251
USR0605,5366.27,344.61,6.42,3733.36,1288.3,69.57,Alta,En observación,0.6957085647945407,0.06421779001056599,0.24007364519489327,72,109195.56,1516.605,941.99,5453.61,1774.4620776719278,31,12,9,0.06421779001056599,0.6957085647945407,0.24007364519489327
USR0606,2903.87,673.1,23.18,1725.04,505.73,59.4,Media,En observación,0.5940486316536209,0.23179412301514876,0.1741572453312304,75,55546.880000000005,740.6250666666667,422.34,2951.51,946.4050461449243,28,12,11,0.23179412301514876,0.5940486316536209,0.1741572453312304
USR0607,6023.84,1156.61,19.2,5509.06,-641.83,91.45,Nunca,En riesgo,0.9145428829450982,0.19200543175117532,-0.10654831469627347,76,138394.9,1820.9855263157895,1192.77,6150.61,1846.8093361596334,30,12,11,0.19200543175117532,0.9145428829450982,-0.10654831469627347
USR0608,3102.43,97.75,3.15,3196.06,-191.38,103.02,Nunca,En riesgo,1.0301795689185573,0.03150756020280877,-0.061687129121366154,75,75581.81,1007.7574666666667,755.12,3098.89,918.1021303726764,27,12,11,0.03150756020280877,1.0301795689185573,-0.061687129121366154
USR0609,4839.82,566.43,11.7,4374.95,-101.57,90.4,Nunca,En riesgo,0.9039489071907633,0.11703534428966367,-0.020986317672971308,72,110577.24,1535.795,1113.095,4968.79,1542.094395399952,25,12,10,0.11703534428966367,0.9039489071907633,-0.020986317672971308
USR0610,4675.72,456.16,9.76,2924.81,1294.74,62.55,Alta,En observación,0.6255314689502365,0.09755930637420547,0.27690708596750874,72,91206.34,1266.7547222222222,689.425,4796.61,1555.1814317786905,25,12,9,0.09755930637420547,0.6255314689502365,0.27690708596750874
USR0611,3523.11,165.18,4.69,1007.18,2350.75,28.59,Alta,Saludable,0.28587810201781944,0.04688471265444451,0.667237185327736,77,54363.51,706.0196103896104,252.22,3385.07,1145.2658552061885,27,14,12,0.04688471265444451,0.28587810201781944,0.667237185327736
USR0612,1513.16,184.95,12.22,1052.42,275.79,69.55,Media,En observación,0.6955113801580798,0.12222765603108725,0.18226096381083295,73,30787.03,421.74013698630137,212.85,1548.68,491.4263322193797,31,12,11,0.12222765603108725,0.6955113801580798,0.18226096381083295
USR0613,4146.36,592.73,14.3,2689.35,864.28,64.86,Alta,En observación,0.6486050415304025,0.1429518903327256,0.20844306813687186,73,82028.61,1123.6795890410958,632.32,4199.46,1335.8161838371389,30,12,11,0.1429518903327256,0.6486050415304025,0.20844306813687186
USR0614,4243.68,1978.47,46.62,3895.68,-1630.47,91.8,Nunca,En riesgo,0.9179957018436827,0.4662156430268069,-0.38421134487048975,74,97672.35,1319.8966216216218,866.655,4347.1,1334.4661783190577,34,12,11,0.4662156430268069,0.9179957018436827,-0.38421134487048975
USR0615,3363.55,698.4,20.76,2183.43,481.72,64.91,Media,En observación,0.6491445050616164,0.2076377636723105,0.14321773126607304,76,66563.7,875.8381578947368,496.905,3417.91,1090.0589895960807,27,12,11,0.2076377636723105,0.6491445050616164,0.14321773126607304
USR0616,3504.76,442.58,12.63,3153.59,-91.41,89.98,Nunca,En riesgo,0.8998019835880345,0.12627968819548271,-0.026081671783517273,75,79900.21,1065.3361333333335,716.64,3508.07,1068.8424090485898,39,12,11,0.12627968819548271,0.8998019835880345,-0.026081671783517273
USR0617,2475.41,338.62,13.68,1323.93,812.86,53.48,Alta,Saludable,0.5348326135872442,0.1367935008746026,0.3283738855381533,73,45592.11,624.5494520547945,292.52,2493.86,808.6698017301319,25,13,10,0.1367935008746026,0.5348326135872442,0.3283738855381533
USR0618,2476.75,68.04,2.75,829.32,1579.38,33.48,Alta,Saludable,0.33484203088725145,0.02747148480872111,0.6376824467548199,76,39672.89,522.0117105263158,211.425,2431.11,803.9300577278901,27,13,11,0.02747148480872111,0.33484203088725145,0.6376824467548199
USR0619,3220.1,863.46,26.81,2365.24,-8.6,73.45,Nunca,En observación,0.7345237725536473,0.26814695195801375,-0.0026707245116611286,80,67024.06999999999,837.8008749999999,525.4000000000001,3126.92,960.6896876146315,24,12,13,0.26814695195801375,0.7345237725536473,-0.0026707245116611286
USR0620,4170.02,512.19,12.28,1849.82,1808.01,44.36,Alta,Saludable,0.44359979088829304,0.12282674903237874,0.4335734600793281,73,72238.06999999999,989.5626027397259,434.01,4220.58,1404.5459854868757,31,12,11,0.12282674903237874,0.44359979088829304,0.4335734600793281
USR0621,1544.98,179.04,11.59,683.46,682.48,44.24,Alta,Saludable,0.442374658571632,0.11588499527501973,0.4417403461533483,74,26741.24,361.3681081081081,165.125,1551.69,516.3996782961013,29,12,11,0.11588499527501973,0.442374658571632,0.4417403461533483
USR0622,4511.81,541.6,12.0,3048.8,921.41,67.57,Alta,En observación,0.6757376751237308,0.12004051589051844,0.2042218089857507,74,90727.26,1226.044054054054,742.855,4589.84,1474.4240841421465,29,12,11,0.12004051589051844,0.6757376751237308,0.2042218089857507
USR0623,4488.5,588.86,13.12,2642.37,1257.28,58.87,Alta,Saludable,0.5886977832237941,0.1311930489027515,0.28011139578923916,77,85570.45,1111.3045454545454,643.52,4391.81,1382.5369326079935,25,12,12,0.1311930489027515,0.5886977832237941,0.28011139578923916
USR0624,3772.11,801.43,21.25,2502.48,468.2,66.34,Media,En observación,0.6634164963375935,0.21246199076909209,0.12412151289331434,73,75295.03,1031.4387671232876,627.82,3829.08,1237.9164461448759,28,12,11,0.21246199076909209,0.6634164963375935,0.12412151289331434
USR0625,4168.7,641.59,15.39,2866.02,661.09,68.75,Media,En observación,0.6875092954638137,0.15390649363110803,0.15858421090507835,76,84416.70999999999,1110.7461842105263,664.98,4202.71,1329.3680948791343,27,12,12,0.15390649363110803,0.6875092954638137,0.15858421090507835
USR0626,1951.8,763.99,39.14,1455.79,-267.98,74.59,Nunca,En observación,0.7458704785326365,0.3914284250435496,-0.1372989035761861,77,40891.01,531.052077922078,325.26,1691.78,517.3714069300538,24,15,11,0.3914284250435496,0.7458704785326365,-0.1372989035761861
USR0627,2614.1,1137.18,43.5,1595.66,-118.74,61.04,Nunca,En riesgo,0.6104051107455721,0.4350177881488849,-0.045422898894456984,72,50517.17,701.6273611111111,376.975,2684.84,874.016838286558,31,12,10,0.4350177881488849,0.6104051107455721,-0.045422898894456984
USR0628,4813.35,469.66,9.76,2391.29,1952.4,49.68,Alta,Saludable,0.4968036814276958,0.09757445438208316,0.40562186419022095,80,86455.77,1080.6971250000001,515.145,4743.19,1527.8601467902283,24,12,12,0.09757445438208316,0.4968036814276958,0.40562186419022095
USR0629,3877.59,230.74,5.95,1978.19,1668.66,51.02,Alta,Saludable,0.5101596610265655,0.059506033386717005,0.43033430558671754,76,70269.38,924.5971052631579,455.29499999999996,3883.21,1237.6065271491484,27,12,12,0.059506033386717005,0.5101596610265655,0.43033430558671754
USR0630,5005.05,1347.53,26.92,3959.45,-301.93,79.11,Nunca,En riesgo,0.7910909980919271,0.26923407358567847,-0.06032507167760562,75,107574.11,1434.3214666666668,885.45,5083.97,1592.7132868665765,22,12,12,0.26923407358567847,0.7910909980919271,-0.06032507167760562
USR0631,5390.37,1205.3,22.36,3923.95,261.13,72.8,Baja,En observación,0.7279555948849522,0.2236024614265811,0.04844379884868757,77,111771.86,1451.5825974025975,926.47,5404.64,1698.2886268786206,26,12,11,0.2236024614265811,0.7279555948849522,0.04844379884868757
USR0632,2425.39,946.21,39.01,1611.23,-132.05,66.43,Nunca,En observación,0.6643179035124248,0.39012694865568015,-0.05444485216810493,72,48439.49,672.7706944444444,392.6,2469.88,803.3255268058032,22,12,10,0.39012694865568015,0.6643179035124248,-0.05444485216810493
USR0633,6822.12,1511.03,22.15,5905.09,-593.99,86.56,Nunca,En riesgo,0.8655799077119722,0.22148980082437716,-0.08706824271634038,72,152726.53,2121.2018055555554,1441.65,7034.25,2196.9894648104814,24,12,10,0.22148980082437716,0.8655799077119722,-0.08706824271634038
USR0634,5623.12,268.97,4.78,2736.1,2618.05,48.66,Alta,Saludable,0.48658040376161277,0.04783287569890026,0.465586720539487,75,100310.57,1337.4742666666668,612.38,5673.55,1864.0962423725591,34,12,10,0.04783287569890026,0.48658040376161277,0.465586720539487
USR0635,3282.04,1351.53,41.18,1764.16,166.36,53.75,Baja,En riesgo,0.5375193477227578,0.4117957124227615,0.05068798673995442,76,60554.41,796.768552631579,373.28999999999996,3298.28,1062.4205900711877,27,12,11,0.4117957124227615,0.5375193477227578,0.05068798673995442
USR0636,7047.51,454.79,6.45,3274.14,3318.58,46.46,Alta,Saludable,0.464581107369837,0.06453201201559132,0.4708868806145716,73,123859.82,1696.7098630136986,784.76,7162.06,2387.463924577648,23,12,10,0.06453201201559132,0.464581107369837,0.4708868806145716
USR0637,4275.09,675.68,15.81,2805.1,794.31,65.61,Media,En observación,0.6561499290073425,0.15805047379119502,0.1857995972014624,76,84962.23,1117.9240789473683,633.5450000000001,4345.63,1389.2626499235027,23,12,12,0.15805047379119502,0.6561499290073425,0.1857995972014624
USR0638,6020.69,299.17,4.97,5494.58,226.94,91.26,Baja,En riesgo,0.9126163280288473,0.049690317887152474,0.03769335408400034,74,138183.25,1867.3412162162163,1316.345,6204.96,1903.553908802606,31,12,11,0.049690317887152474,0.9126163280288473,0.03769335408400034
USR0639,2182.39,286.25,13.12,1765.17,130.97,80.88,Baja,En observación,0.8088242706390701,0.13116354088865878,0.06001218847227123,80,47370.71,592.133875,428.205,1931.72,579.466433805772,25,14,12,0.13116354088865878,0.8088242706390701,0.06001218847227123
USR0640,5269.65,579.58,11.0,3505.46,1184.61,66.52,Alta,En observación,0.665216855009346,0.10998453407721577,0.22479861091343828,77,105301.34,1367.54987012987,745.69,5320.04,1676.961233336793,29,12,12,0.10998453407721577,0.665216855009346,0.22479861091343828
USR0641,1391.49,354.14,25.45,1012.65,24.7,72.77,Baja,En observación,0.7277450790160188,0.2545041646005361,0.017750756383445084,73,28849.64,395.20054794520547,227.11,1420.25,448.57241360444544,29,12,11,0.2545041646005361,0.7277450790160188,0.017750756383445084
USR0642,6785.48,1356.01,19.98,3911.87,1517.6,57.65,Alta,Saludable,0.57650600989171,0.1998399523688818,0.22365403773940826,76,128368.15,1689.0546052631578,828.46,6850.77,2202.441183345693,26,12,12,0.1998399523688818,0.57650600989171,0.22365403773940826
USR0643,2352.28,247.44,10.52,1169.95,934.89,49.74,Alta,Saludable,0.4973685105514649,0.10519155882803066,0.3974399306205043,74,42266.799999999996,571.172972972973,289.19,2359.22,774.4927327669694,27,13,10,0.10519155882803066,0.4973685105514649,0.3974399306205043
USR0644,4310.55,361.04,8.38,2665.75,1283.77,61.84,Alta,En observación,0.6184245629908016,0.08375729315284593,0.2978204637459257,80,83715.61,1046.445125,638.315,4134.88,1279.1222908688023,27,12,11,0.08375729315284593,0.6184245629908016,0.2978204637459257
USR0645,2123.88,438.05,20.62,1615.27,70.56,76.05,Baja,En riesgo,0.7605279017646948,0.20624988229090155,0.03322221594440364,72,44869.77,623.19125,364.575,2162.17,693.3042373168606,23,12,10,0.20624988229090155,0.7605279017646948,0.03322221594440364
USR0646,6455.12,1374.13,21.29,4828.48,252.52,74.8,Baja,En observación,0.7480077829691779,0.21287443145905888,0.03911933472964097,72,135403.21,1880.6001388888888,1187.33,6599.93,2104.3785139517254,30,12,9,0.21287443145905888,0.7480077829691779,0.03911933472964097
USR0647,1900.48,602.33,31.69,954.65,343.5,50.23,Media,En observación,0.5023204664084863,0.3169357215019364,0.18074381208957738,76,34261.61,450.81065789473683,218.055,1655.0,539.3039248249186,27,16,11,0.3169357215019364,0.5023204664084863,0.18074381208957738
USR0648,4726.82,1093.1,23.13,2781.94,851.78,58.85,Media,En observación,0.5885436720670557,0.23125483940577385,0.1802014885271705,73,90105.06,1234.315890410959,645.52,4872.26,1574.2821373864301,27,12,11,0.23125483940577385,0.5885436720670557,0.1802014885271705
USR0649,2286.75,335.7,14.68,1741.71,209.34,76.17,Baja,En observación,0.7616530009839292,0.14680223023942277,0.09154476877664808,76,48341.55,636.0730263157895,378.995,2309.33,725.2168963926489,24,12,10,0.14680223023942277,0.7616530009839292,0.09154476877664808
